Studio / Publisher,Type,City/Region,Country,Active / Founded,Representative games / relevance,Evidence status,Primary source URL,Notes
Celtic Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Celyn Jones Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Central Solutions,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Century City Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Century Communications,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Century Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chalksoft,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Challenge Research,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Challenge Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Challenge Software / Holburn Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chameleon Computer Games,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Channel 8 Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Charles Bissel,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Charles Bodycote,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Charles Kinnear,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Charles Letts & Co,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cheep Games,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cheetah Marketing,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CheetahSoft,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chezron Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chibur,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Childsplay Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chipmunk,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chris Bradshaw & Phil Askey,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chris Duncan,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chris Gresty,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chris Handley,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chris Jenkins,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chris Somerville,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chris Thomas,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chris Winterton (aka.Somerville),printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Christiaan Coenraad,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Christopher Green,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Christopher Hardy,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Christopher Herbert,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Christopher Lowe,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Christopher Smith,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chromagraphica,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chromasoft,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Chrysalis,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Citadel Products,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CJ Howard,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CJ Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Classic Computing,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Classic Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cleva Computerware,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Clive Bannister,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cloud 9 Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Clwyd Adventure Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CM Woodman,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cobra Soft,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cobra Technology,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Code Masters,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Codemasters,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://www.stairwaytohell.com/electron/f.html,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cognito Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Colin Barnsley,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Colin Flisk,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Colin Hunniford,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Colin Link,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Colin Young,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Collins Soft,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
COMMAND-GERMAN,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://www.stairwaytohell.com/electron/s.html,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Commotion,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Companion Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Compass Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
COMPETITION,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://sinclairuser.com/041/adventh.htm,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Compumart,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Compusound,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computapix,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computasolve,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computer & Video Games,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computer Add-Ons,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computer Adventure Studio,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computer Choice,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computer Concepts,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://www.stairwaytohell.com/electron/d.html,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computer Gamer,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computer Games,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computer Magic,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computer Publications,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computer Records,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computer Tutor (Argus Press),printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computer World,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computeristic,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Computerlock,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CompUtopia,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Comsoft,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://sinclairuser.com/077/index.htm,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Conor Brophy,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Conor O'Neill,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Consult Computer Systems,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Consumer Electronics,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Consumers Association,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Continental Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Contrast Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Control Technology,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cookridge Computer Supplies,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Copper Feet,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Core Design,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cornhill Services,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Corrupt Code,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cosmic Pop,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cottage Computing,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Coxsoft,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CP Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CP Verlag,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://en.wikipedia.org/w/index.php?title=List_of_Commodore_64_games_(A%E2%80%93M)&oldid=1358813372,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CPS Games,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CR Draper,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Craig Communications,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Craig Mitchell,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Crash,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Craysoft,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Creative Juices,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Creative Sparks,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CRL,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://www.stairwaytohell.com/electron/t.html,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CRL (Computer Rentals Ltd),printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CRL Group,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cross Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Crowther & Woods,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Crusader Computing,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Crystal Computing,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Crysys,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CSM / Viper,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://www.stairwaytohell.com/electron/s.html,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CSP Systems,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cult Games,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Currah Computer Components,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Custom Cables International,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Custom Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
CustomData,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cyber Robotics,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
Cybexlab Software,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,https://en.wikipedia.org/w/index.php?title=List_of_ZX_Spectrum_games&oldid=1359444555,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
D Barton,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
D Cunningham,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
D Frampton,printed company or label,,Unknown unless sourced,,,Candidate / unresolved,http://www.users.globalnet.co.uk/~jg27paw4/spot-on/spotdata.zip,"Printed label/company evidence only; publisher, label and developer roles must be reviewed separately."
